customer_id,name,email,region,segment,signup_date
C05642,Jack Francis,randy83@example.org,Southeast,Regular,2022-09-21
C05643,Michael Merritt,hollybell@example.org,Northeast,Regular,2024-09-05
C05644,Nathan Smith,darlenebryant@example.net,Northeast,VIP,2023-10-12
C05645,Jacob Carter,dominguezdarrell@example.net,West,Regular,2024-07-28
C05646,Jacqueline Kemp,thompsonchristina@example.org,West,Regular,2022-01-01
C05647,Holly Chang,dyerryan@example.com,Southeast,Regular,2024-09-26
C05648,Edwin Morgan,kconley@example.com,Southwest,Regular,2022-05-02
C05649,Kristina Weaver,brandon20@example.net,Southwest,Regular,2024-05-18
C05650,Wendy Leach,foleydonna@example.com,West,New,2024-03-30
C05651,Regina Norris,katherine44@example.net,Northeast,New,2023-08-07
C05652,Katherine Brown,kimberly54@example.org,Southwest,New,2024-02-23
C05653,Beth Clay,brett19@example.net,Southwest,Regular,2024-08-15
C05654,Cynthia Smith,patrick95@example.net,West,Regular,2022-11-25
C05655,Cynthia Suarez,montgomeryjohn@example.com,West,Regular,2024-02-26
C05656,Catherine Silva,natasha11@example.net,West,Regular,2023-04-08
C05657,Angelica Smith,haileyallen@example.net,Midwest,At-Risk,2024-09-20
C05658,Steve Burnett,rebecca08@example.org,Northeast,Regular,2022-11-19
C05659,Jerry Hill,uflores@example.com,Southwest,Regular,2024-01-12
C05660,Julie Miller,prestoneric@example.com,West,Regular,2024-03-25
C05661,Erika Williams,rhodestina@example.net,Midwest,VIP,2023-10-28
C05662,Amanda Martin,jon98@example.net,Northeast,Regular,2022-01-11
C05663,Laurie Lane,lwilliams@example.net,Northeast,Regular,2022-08-02
C05664,Matthew Snyder,arthur45@example.org,Northeast,Regular,2023-05-13
C05665,Mikayla Elliott MD,robertsjasmine@example.com,Midwest,Regular,2024-05-19
C05666,Kristin Combs,zhall@example.com,Southwest,Regular,2023-09-30
C05667,Bridget Middleton,willisadam@example.net,Midwest,Regular,2022-06-08
C05668,Judy Schultz,martinezmary@example.com,Southeast,Regular,2024-01-14
C05669,Jason Hart,elliottsamuel@example.com,Midwest,Regular,2023-11-11
C05670,Karen Smith,youngjason@example.com,Southeast,Regular,2024-05-30
C05671,Nicole Lowery,heidimathis@example.com,Southeast,Regular,2022-11-09
C05672,Evan Miller,mirandasimmons@example.org,West,Regular,2024-11-09
C05673,Dorothy Smith,syoung@example.com,West,VIP,2023-06-15
C05674,Linda Miller,dcurtis@example.net,Northeast,Regular,2022-02-17
C05675,Brittany Gonzalez,sara33@example.com,Southeast,VIP,2023-10-01
C05676,Kimberly Frey,carrie47@example.net,Northeast,VIP,2022-02-24
C05677,Lauren Spencer,adamskristie@example.com,West,Regular,2023-01-17
C05678,Alyssa Turner,youngbrittany@example.com,Midwest,Regular,2023-05-15
C05679,Rachel Huerta,vbrock@example.net,Southwest,New,2023-07-26
C05680,Daniel Brown,garrettelizabeth@example.com,Midwest,Regular,2022-07-27
C05681,Paula Smith,brandy37@example.org,Southeast,Regular,2022-03-19
C05682,Andre Chase,curtissanders@example.net,Midwest,Regular,2022-12-27
C05683,David Barnes,edwardwhite@example.com,Midwest,Regular,2023-01-15
C05684,Peter Davis,benjamin12@example.org,Southwest,At-Risk,2022-06-15
C05685,Michael Price,cynthialee@example.com,Midwest,Regular,2023-05-29
C05686,Michael Black,davidlee@example.com,Southwest,Regular,2024-12-13
C05687,Benjamin Wilson,lukevincent@example.net,Northeast,Regular,2024-07-10
C05688,Michael Burke,margaret24@example.com,Southeast,New,2022-02-11
C05689,Julia Gates,rthomas@example.net,Southwest,Regular,2024-02-28
C05690,Tara Stewart,belljason@example.com,Southwest,Regular,2022-04-28
C05691,Billy Estes,brandonsmith@example.net,Southwest,Regular,2023-09-14
C05692,Amy Johnson,penajoshua@example.net,Southeast,Regular,2022-10-29
C05693,Shawn Acosta,catherine69@example.com,Southwest,Regular,2022-04-04
C05694,Chelsea Garza,ronald07@example.com,Southwest,Regular,2023-04-22
C05695,Denise West,egarcia@example.net,Northeast,Regular,2023-10-31
C05696,Katherine Ellis,david06@example.org,Southeast,Regular,2022-06-16
C05697,Lindsay Morgan,cynthia85@example.com,West,Regular,2022-11-14
C05698,Tanya Lewis MD,cruzpaul@example.net,Southwest,Regular,2022-04-20
C05699,Brad Johnson DDS,msnyder@example.net,Midwest,Regular,2022-12-27
C05700,Charles Griffin,kathleen76@example.net,Midwest,New,2023-04-15
C05701,Christie Lindsey,brandonharris@example.net,Southwest,Regular,2022-04-26
C05702,Courtney Johnson,renee95@example.org,Southwest,Regular,2024-01-12
C05703,Renee Johnson,jacob54@example.org,Northeast,VIP,2022-12-08
C05704,Raymond Stephenson,jeffrey13@example.org,West,Regular,2024-01-05
C05705,Jason Goodwin,jonathansanders@example.com,West,Regular,2023-05-22
C05706,Jill Clark,mcintoshrichard@example.org,Midwest,Regular,2024-04-02
C05707,William Villarreal,eric20@example.com,Northeast,Regular,2022-07-29
C05708,Alejandra Hughes,ginarivera@example.com,Southwest,Regular,2023-12-25
C05709,Dennis Cobb,sonyachristensen@example.org,Northeast,VIP,2024-08-05
C05710,Sarah Gregory,alexander02@example.net,Southeast,Regular,2022-10-30
C05711,Brittany Bauer,jsmith@example.net,Southwest,New,2022-02-25
C05712,Jennifer Mays,richardcruz@example.net,Southeast,At-Risk,2024-11-23
C05713,Amy Lambert,jeffreyrivera@example.org,Southeast,Regular,2023-01-27
C05714,Kimberly Robinson,adamskatie@example.org,Midwest,Regular,2022-05-22
C05715,Shelia Schmidt,smithamber@example.com,Northeast,Regular,2024-08-28
C05716,Juan Woods MD,ucolon@example.com,Northeast,Regular,2022-07-20
C05717,Heather Welch,dustindurham@example.com,Midwest,New,2023-04-14
C05718,Alexis Zavala,qsmith@example.com,Midwest,At-Risk,2024-08-20
C05719,Patricia Callahan,dbryan@example.com,Southwest,Regular,2024-09-02
C05720,Jenna Baker,reyesdustin@example.org,Southeast,Regular,2023-04-10
C05721,Joseph Wu,stephanieortiz@example.org,West,Regular,2023-02-01
C05722,Scott Parks,cpena@example.net,Midwest,At-Risk,2024-05-18
C05723,Karl Grimes,molinawendy@example.org,Southwest,Regular,2023-02-05
C05724,William Morrison,edwardrodriguez@example.org,West,Regular,2024-04-02
C05725,Maria Sawyer,jasonlong@example.org,West,VIP,2022-11-11
C05726,David Franco,robinsonmelinda@example.com,Southwest,Regular,2024-05-14
C05727,Kaitlin Wright,melissa50@example.org,West,Regular,2023-01-06
C05728,Shawna Smith,dickersonalisha@example.net,Southeast,Regular,2023-02-02
C05729,Dylan Allison,maryrivera@example.net,Northeast,Regular,2023-09-07
C05730,Elaine Deleon,angela69@example.org,Northeast,Regular,2024-11-25
C05731,Latoya Casey,traviskelly@example.com,Northeast,Regular,2024-11-13
C05732,Alyssa Nelson,matthew76@example.org,West,Regular,2022-01-03
C05733,Noah Carroll,whitewilliam@example.net,Midwest,Regular,2022-06-09
C05734,James Paul,oharrington@example.com,Midwest,Regular,2024-09-10
C05735,Claudia Smith,tvillegas@example.net,West,Regular,2024-03-31
C05736,Debra White,simmonsjessica@example.com,Southwest,At-Risk,2023-06-13
C05737,Kenneth Stokes,davidchambers@example.net,West,Regular,2024-04-05
C05738,Zachary Schroeder,rebecca42@example.org,West,VIP,2022-12-12
C05739,Ashley Michael,jameshansen@example.org,Midwest,New,2023-03-17
C05740,Christopher Khan,katherine54@example.org,Midwest,Regular,2024-02-29
C05741,Ms. Elizabeth Maynard MD,oburns@example.net,Southeast,Regular,2024-10-05
C05742,Melanie Joseph,campbelldiane@example.net,Northeast,At-Risk,2024-12-17
C05743,Jeremy Stewart,hawkinsstephen@example.net,West,VIP,2023-02-18
C05744,Pamela Ellis,ztran@example.com,Southwest,Regular,2022-08-15
C05745,Amanda Hoffman,harrismelissa@example.org,West,Regular,2022-01-12
C05746,Ariel Stout,beasleyandrew@example.net,Northeast,At-Risk,2023-09-30
C05747,Jonathon Morse,robertgilbert@example.com,Northeast,Regular,2022-11-16
C05748,Jennifer Bradley,rfox@example.net,Midwest,Regular,2024-12-21
C05749,Todd White,jamesjeremiah@example.com,West,Regular,2022-12-10
C05750,Gabriela Ward,ramirezashley@example.org,Northeast,Regular,2024-05-07
C05751,Thomas Maldonado,nspencer@example.com,Southwest,Regular,2024-02-04
C05752,Cesar Henderson,tcabrera@example.com,Northeast,New,2024-11-06
C05753,Pamela Best,jgarcia@example.com,West,Regular,2024-03-09
C05754,Randy Harvey,meredithstanley@example.com,Southeast,New,2023-10-12
C05755,William Carr,cunninghamkayla@example.org,Northeast,Regular,2023-11-10
C05756,Joseph Zhang,tammyrojas@example.org,Southwest,Regular,2022-03-05
C05757,James Salazar,pittsanthony@example.org,West,Regular,2024-08-20
C05758,Michelle Palmer,hjensen@example.org,Southeast,VIP,2024-10-18
C05759,Jessica King,barrerasuzanne@example.com,West,New,2023-05-15
C05760,Scott Short,robert95@example.com,Southeast,At-Risk,2024-08-26
C05761,Alan Horton,henryaustin@example.net,West,Regular,2023-06-29
C05762,John Chan,joneskatherine@example.net,Southeast,Regular,2023-05-16
C05763,Karen Mitchell,gloriacruz@example.org,Northeast,Regular,2023-01-12
C05764,Laura Jenkins,cheyenne37@example.com,Northeast,Regular,2024-02-28
C05765,Stephen Hays,douglasbrandon@example.net,Southeast,VIP,2024-11-20
C05766,Christopher Hart,brian92@example.org,Southeast,Regular,2022-10-22
C05767,Amy Baker,vaughanchad@example.net,Northeast,Regular,2022-07-10
C05768,Christopher Rich,josephwatkins@example.net,Midwest,New,2022-06-17
C05769,Melissa Barr,dylan50@example.org,Northeast,Regular,2023-02-12
C05770,Reginald Logan,boonebrandon@example.com,Midwest,Regular,2023-08-22
C05771,John Stone,daniel50@example.com,Southeast,New,2022-02-22
C05772,Ashley Miller,kellie32@example.org,West,Regular,2023-09-02
C05773,Colton Turner,christinelynn@example.net,Midwest,At-Risk,2022-11-23
C05774,Laura Williams,martinpage@example.net,Northeast,VIP,2024-10-24
C05775,Dennis Foster,fgarcia@example.net,Southeast,New,2022-03-10
C05776,Jean Stone,domingueztina@example.net,West,Regular,2024-11-16
C05777,Eric Chang,yespinoza@example.com,West,Regular,2022-10-25
C05778,Chelsea Spencer,ronald56@example.net,Northeast,Regular,2024-06-28
C05779,Dawn Gonzalez,charlescarson@example.net,West,At-Risk,2022-11-06
C05780,Heather Fox,annepennington@example.com,Midwest,Regular,2023-08-30
C05781,Kurt Smith,mackcarlos@example.net,Southwest,Regular,2022-05-10
C05782,Alan Sanders,vwells@example.net,Midwest,New,2024-11-06
C05783,Cristian Manning,anthony51@example.net,Northeast,New,2024-09-28
C05784,Jennifer Rhodes,paula31@example.com,Southeast,Regular,2022-12-20
C05785,Janet Gordon,angela49@example.com,Northeast,Regular,2023-07-17
C05786,Lisa Powers,kristin92@example.org,Midwest,New,2023-11-16
C05787,Caitlyn Floyd,kellerjoseph@example.com,Southwest,At-Risk,2023-07-04
C05788,Jose Nelson,mfrank@example.com,West,Regular,2022-05-04
C05789,Christopher Williams,oshepard@example.org,Southwest,Regular,2023-01-16
C05790,Kristen Miller,terri14@example.net,Southwest,Regular,2022-06-21
C05791,Kim Mckinney,thomas84@example.net,West,Regular,2024-01-05
C05792,Ian Silva,ahawkins@example.net,Southeast,Regular,2024-06-28
C05793,Beth Hernandez,danielmatthews@example.com,Northeast,Regular,2023-01-21
C05794,Susan Vance,ysmith@example.com,Northeast,At-Risk,2022-07-19
C05795,Taylor Cortez,qbailey@example.net,Northeast,Regular,2024-06-25
C05796,Patrick Washington,combsmichelle@example.org,Midwest,Regular,2022-02-26
C05797,Arthur Green DDS,hallmichelle@example.net,Midwest,Regular,2024-05-01
C05798,Brooke Morales,lcooper@example.com,West,Regular,2023-09-20
C05799,Amy Hernandez,xbolton@example.net,Southeast,Regular,2022-12-08
C05800,Jennifer Mccall,tracicurry@example.com,Northeast,New,2022-01-10
C05801,Fred Hughes,irwinpaul@example.org,West,At-Risk,2022-07-06
C05802,Allison Lee,vgarcia@example.net,Northeast,Regular,2024-01-26
C05803,Matthew Hicks,cjohnson@example.com,West,New,2022-12-21
C05804,Robert Duncan,crawforddawn@example.net,Southeast,Regular,2024-12-14
C05805,John Dillon,michelle04@example.org,West,Regular,2022-08-20
C05806,Steven Smith,angela79@example.net,Midwest,Regular,2023-08-29
C05807,James Roberson,austinmichael@example.net,Midwest,Regular,2022-09-25
C05808,Emily Duarte,evanswanda@example.com,Southwest,New,2023-10-01
C05809,Kevin Nolan,elizabeth28@example.net,Southwest,Regular,2023-09-14
C05810,Theresa Rodriguez,sonya60@example.org,Midwest,New,2022-03-01
C05811,William Lopez,lorrainesmith@example.net,West,New,2024-09-16
C05812,Sandra Baker,mwalsh@example.net,West,New,2022-05-24
C05813,Karen Coleman MD,jodyhull@example.com,Northeast,Regular,2023-11-13
C05814,Darryl Harrison,uallen@example.com,Southwest,At-Risk,2024-05-16
C05815,Dawn Silva,shelbyberger@example.net,Midwest,Regular,2022-09-20
C05816,Jessica Mccarthy,velezmichael@example.org,Midwest,Regular,2023-04-08
C05817,Rebecca Parker,grantalexandra@example.net,Southwest,Regular,2022-08-19
C05818,Donna Horne,william76@example.com,Midwest,New,2023-08-27
C05819,Jonathan Johnson MD,carriemiles@example.net,Southeast,Regular,2024-04-05
C05820,Paul Jones,mitchell94@example.org,Midwest,Regular,2023-03-22
C05821,Michelle Smith,phelpsdanielle@example.net,Northeast,Regular,2023-04-06
C05822,Linda Gordon,christiangonzalez@example.net,Northeast,VIP,2023-08-09
C05823,Mr. David Flores,wmiller@example.org,Southeast,Regular,2024-03-20
C05824,Christopher Brown,joneschristopher@example.org,Midwest,New,2022-06-25
C05825,Rachael Evans,casey14@example.com,Northeast,Regular,2022-06-15
C05826,Patricia Wilson,ehernandez@example.org,Southeast,Regular,2024-08-05
C05827,Steven Frank,rachel06@example.net,Southwest,Regular,2022-02-28
C05828,Dustin Hoffman,molinadavid@example.com,Northeast,Regular,2023-10-02
C05829,Kimberly Stevenson,peckgabriel@example.org,Southwest,Regular,2024-06-10
C05830,Amanda Simpson,elee@example.org,Southwest,At-Risk,2024-08-09
C05831,Sierra Sanchez,adam51@example.com,Midwest,Regular,2023-01-29
C05832,Joshua Byrd,thompsondawn@example.com,Northeast,Regular,2022-08-19
C05833,James Estrada,michael59@example.org,Midwest,Regular,2023-02-03
C05834,Wanda Lopez,nbarrett@example.com,Southeast,Regular,2022-03-17
C05835,Miranda Jackson,wroberts@example.net,Northeast,Regular,2023-06-20
C05836,Barbara Tate,lewismiguel@example.com,Midwest,Regular,2022-11-21
C05837,Charles Maldonado,brenda46@example.com,Southeast,Regular,2024-04-29
C05838,Melissa Oconnell,daltonalison@example.com,West,Regular,2023-12-08
C05839,Mary Knapp,seangomez@example.net,West,Regular,2024-06-28
C05840,Melissa Cameron,lewisstacy@example.net,Northeast,Regular,2024-02-27
C05841,Linda Martinez,howardjoshua@example.org,Southwest,Regular,2024-12-01
C05842,Mercedes Graves,qward@example.org,Southwest,VIP,2022-12-29
C05843,Meghan Anderson,youngcarla@example.com,Midwest,Regular,2023-06-29
C05844,Austin Long,mrodriguez@example.org,Southeast,New,2023-03-21
C05845,Richard Davis,keithjulie@example.org,Southwest,Regular,2024-10-28
C05846,Michelle Garcia,donaldpeck@example.net,Southeast,VIP,2022-05-17
C05847,Kristine Nguyen,kingcynthia@example.com,Northeast,Regular,2023-08-10
C05848,Brandy Lucas,ibaker@example.com,Southwest,Regular,2023-08-29
C05849,Christina Bell,brendahuynh@example.com,Midwest,Regular,2022-02-24
C05850,Brian Mitchell,morganjeremy@example.net,Southeast,Regular,2023-07-28
C05851,Mrs. Courtney Gibson,rrobbins@example.com,Midwest,New,2024-02-15
C05852,Jason Clay,james61@example.com,West,VIP,2023-03-08
C05853,Philip Robinson,xmurphy@example.org,Northeast,Regular,2022-08-22
C05854,Stephanie Harris,tammyguerrero@example.net,West,New,2022-04-04
C05855,Michael Williams,sharon16@example.net,Southwest,Regular,2022-10-11
C05856,Mr. Ryan Buchanan,rebeccaherrera@example.org,Southwest,Regular,2022-12-06
C05857,Candace Wade,butlerchristopher@example.com,Northeast,Regular,2024-04-13
C05858,Robert Lowery,tinabishop@example.org,Southwest,Regular,2023-04-03
C05859,John George,flewis@example.org,Northeast,Regular,2022-10-16
C05860,William Smith,william49@example.org,Northeast,Regular,2023-02-03
C05861,Dominic Alexander,carrollstephanie@example.com,West,Regular,2023-10-03
C05862,Paul Bowers,stephanieking@example.com,West,Regular,2024-06-05
C05863,Crystal Drake,angiewalker@example.net,Midwest,New,2024-09-29
C05864,Diamond Thomas,tavery@example.org,Midwest,Regular,2023-03-13
C05865,Laura Ross,roblesbrett@example.net,Southeast,New,2022-06-14
C05866,Robert Stephens,brittany23@example.net,West,Regular,2023-02-16
C05867,Rebecca Moran,elizabeth30@example.com,Southwest,VIP,2024-01-04
C05868,Sean Compton,kennedyjonathon@example.net,West,New,2022-01-11
C05869,James Anderson DDS,ray25@example.com,Southeast,Regular,2022-04-18
C05870,Ellen Brown,timothyrhodes@example.net,West,Regular,2023-07-07
C05871,Stuart Paul,wardronald@example.org,Northeast,Regular,2023-02-03
C05872,Jerry Pham,bryanwilkinson@example.com,Northeast,Regular,2023-06-17
C05873,Ronnie Carr,vpowers@example.net,West,Regular,2023-09-01
C05874,Jessica Petersen,trevor79@example.com,Midwest,Regular,2022-09-05
C05875,Melissa Fuller,leesharon@example.com,Northeast,New,2023-07-30
C05876,Scott Valencia,ymcdonald@example.net,Northeast,Regular,2024-08-19
C05877,Andrew Wilson,michellejones@example.com,Southwest,New,2024-01-06
C05878,Lori Gomez,merrittalexander@example.org,Midwest,Regular,2022-09-04
C05879,Susan Alvarado,smithmichaela@example.com,West,Regular,2022-01-24
C05880,Thomas Jordan,syoung@example.org,Midwest,Regular,2022-06-10
C05881,Howard Davis,juancarson@example.com,West,Regular,2022-07-12
C05882,Holly Boyer,jamesmichelle@example.net,Midwest,Regular,2024-05-06
C05883,Randy Lynch,martinpowell@example.com,Northeast,Regular,2024-10-12
C05884,Daniel Murphy,zsparks@example.org,Southeast,Regular,2022-09-11
C05885,Kyle Boyd,laura81@example.com,Midwest,Regular,2023-12-25
C05886,Brandon Lee,dmiranda@example.net,Southwest,At-Risk,2022-07-12
C05887,Patrick Hodges,timothy95@example.net,West,New,2023-06-16
C05888,Hannah Gray,carlos59@example.com,Southwest,At-Risk,2022-03-18
C05889,Becky Ramos,cookerik@example.net,Southeast,Regular,2023-06-23
C05890,Charles Smith,vlewis@example.org,Midwest,Regular,2022-03-20
C05891,Erika Duran,margaret41@example.net,West,At-Risk,2022-09-07
C05892,Cynthia Olson,pphillips@example.com,Midwest,At-Risk,2023-08-02
C05893,Jenna Carter,hbird@example.org,West,Regular,2024-03-20
C05894,Tara Thompson,dawn08@example.com,West,Regular,2023-03-05
C05895,Adrienne Brown,ashleedougherty@example.net,West,At-Risk,2024-12-29
C05896,Christopher Middleton,mendozalisa@example.net,Northeast,VIP,2024-05-11
C05897,Adam Graham,austin86@example.org,West,Regular,2023-08-01
C05898,Douglas Campbell,kyle75@example.com,Southeast,Regular,2024-03-15
C05899,Christina Wong,kevin02@example.org,Southwest,New,2024-05-25
C05900,Harry Burns,omiller@example.net,West,New,2024-05-08
C05901,Scott Ware,josephacosta@example.net,West,Regular,2024-08-17
C05902,Sarah Jones,arodriguez@example.net,Midwest,Regular,2022-07-23
C05903,Allison Small,latasha46@example.net,Northeast,New,2024-11-06
C05904,Rebecca Lamb,heather25@example.org,Midwest,Regular,2023-09-10
C05905,Rachel Murray,stephen22@example.org,West,Regular,2024-01-17
C05906,Joseph Koch,jamiepennington@example.net,Southeast,Regular,2023-10-02
C05907,Ronnie Torres,annette67@example.com,Southwest,Regular,2022-03-20
C05908,Dwayne Eaton,joshua14@example.net,Northeast,Regular,2024-04-12
C05909,Melissa Walker,anna47@example.com,Southwest,Regular,2022-04-22
C05910,Emily Tyler,rachel98@example.org,Southeast,Regular,2024-06-07
C05911,Michael Brooks,rshaw@example.org,Southwest,New,2022-11-23
C05912,David Murphy,rriley@example.net,Midwest,Regular,2022-05-23
C05913,Julie Black,annaliu@example.org,Southwest,Regular,2022-07-06
C05914,Catherine Ramos,cervanteschristopher@example.com,West,Regular,2024-09-07
C05915,Daniel Johnson,nmcbride@example.com,West,New,2023-11-24
C05916,Sean Arias,stephanielewis@example.net,Southeast,Regular,2022-02-17
C05917,Joseph Clark,james00@example.org,West,VIP,2023-06-15
C05918,Craig Stephens,kaitlinrichards@example.org,Southeast,Regular,2022-03-11
C05919,Gregory Harris,kyle64@example.net,West,At-Risk,2024-07-02
C05920,Richard Johnson,kconrad@example.net,Southeast,Regular,2023-07-14
C05921,Kimberly Winters,kimberlysweeney@example.com,West,Regular,2024-12-07
C05922,Alexander Ramirez,nbarnes@example.com,Southwest,Regular,2022-11-14
C05923,Jeremy Herman,laura93@example.net,Southeast,Regular,2024-09-02
C05924,Kelly Miller,paynenatalie@example.net,West,Regular,2022-07-11
C05925,Carolyn Cole,beverlyjackson@example.net,Midwest,Regular,2022-12-25
C05926,Angela Murphy,mjackson@example.com,West,Regular,2023-12-03
C05927,Jennifer Warner,vbarrera@example.com,Northeast,Regular,2024-07-11
C05928,Michael Williams,bradley38@example.org,Northeast,Regular,2022-10-04
C05929,Dwayne Petty,rosematthew@example.org,Southeast,Regular,2023-04-15
C05930,Melanie Patel,williamsjames@example.net,Southeast,Regular,2022-04-01
C05931,Olivia Smith,mosskrystal@example.com,West,New,2024-03-31
C05932,Clayton Kemp,sperkins@example.org,Southeast,At-Risk,2024-02-25
C05933,Anthony Davis,sarah83@example.com,Midwest,At-Risk,2024-04-05
C05934,Andrew Hill,luiswallace@example.net,Midwest,Regular,2022-04-14
C05935,Kimberly Hernandez,barronbrian@example.com,Northeast,Regular,2022-02-15
C05936,William Chavez,pcox@example.com,Southwest,Regular,2024-01-04
C05937,Lisa Brooks,shannon82@example.com,West,Regular,2022-08-20
C05938,Crystal Garcia,lauragarcia@example.com,Southeast,Regular,2022-02-21
C05939,Julie Reed,dustin33@example.com,Southwest,Regular,2024-09-23
C05940,Shawn Johnson,kaylee47@example.com,Southeast,Regular,2023-01-03
C05941,Lucas Juarez,yforbes@example.net,Northeast,New,2023-11-20
C05942,Holly Jackson,josephyork@example.net,Southeast,Regular,2022-05-07
C05943,Christopher Hanson MD,awyatt@example.net,Midwest,Regular,2022-02-16
C05944,Samantha Roberts,ksanders@example.net,Southeast,Regular,2022-04-07
C05945,Nicholas Johnson,cookkimberly@example.org,Northeast,Regular,2023-05-02
C05946,Rebekah Thomas,michaellopez@example.org,Northeast,Regular,2022-03-27
C05947,Steven Morrison,akerr@example.com,Southwest,Regular,2022-06-19
C05948,Jonathan Scott,tcampbell@example.net,Midwest,Regular,2022-01-06
C05949,Samuel Hamilton,msmith@example.org,West,New,2023-05-09
C05950,Elizabeth Pruitt,karla22@example.com,West,Regular,2024-06-17
C05951,Timothy West,adavila@example.org,Northeast,VIP,2022-01-05
C05952,David Price,joshuakramer@example.com,Southwest,Regular,2023-09-16
C05953,Elizabeth Martinez,ashleysims@example.net,Northeast,Regular,2023-11-30
C05954,Matthew Roberts,franklinkimberly@example.net,Southeast,Regular,2024-03-24
C05955,Brenda Murray,vegatimothy@example.org,Northeast,New,2023-03-29
C05956,Sarah Gibson,sherryrivera@example.com,West,Regular,2023-06-23
C05957,Julie Martin,sbrown@example.net,Southeast,Regular,2022-08-04
C05958,Maria Morales,catherineanderson@example.org,Midwest,Regular,2023-08-15
C05959,Jeremy Alexander,foxnicholas@example.org,Southwest,New,2022-07-10
C05960,Kenneth Larson,toni94@example.org,West,VIP,2024-03-13
C05961,Kimberly Mitchell,eugenemartinez@example.com,West,Regular,2022-10-17
C05962,Anna Watson,wwall@example.com,West,Regular,2022-06-21
C05963,Stephen Dominguez,lruiz@example.com,Southeast,VIP,2023-09-26
C05964,Christopher Porter,denise35@example.org,Northeast,At-Risk,2022-01-10
C05965,Nancy Escobar,cassidytaylor@example.net,Southwest,New,2023-12-03
C05966,Dawn Johnson,alexandriamendez@example.net,Southeast,Regular,2023-11-28
C05967,Keith Price,ygraham@example.org,Southeast,Regular,2024-02-22
C05968,Christopher Delacruz,robert06@example.net,Midwest,Regular,2023-01-04
C05969,Katie Martin,jessica44@example.org,Southeast,New,2023-08-12
C05970,Jason Wilson,nbowen@example.net,Southeast,Regular,2022-08-07
C05971,Brian Moore,amymarks@example.com,Northeast,Regular,2023-08-15
C05972,Nicholas Gonzalez,moorehayley@example.org,Southeast,Regular,2023-11-21
C05973,Amy Friedman,susanhowell@example.net,Northeast,Regular,2022-02-20
C05974,Joseph Harmon,bskinner@example.com,West,New,2024-02-08
C05975,Susan Boyer,cheryl82@example.org,Midwest,New,2022-04-29
C05976,Michelle Roberson,oreeves@example.net,Southwest,Regular,2022-10-19
C05977,Robert Fox,katrina74@example.net,Northeast,Regular,2022-08-29
C05978,Melissa Parker,aaronhorne@example.net,West,Regular,2023-01-14
C05979,Brittany Mathis,gregory45@example.org,Southwest,Regular,2024-09-18
C05980,Ryan Coleman,tcoleman@example.com,Midwest,New,2023-05-31
C05981,Paul Clements,matthew58@example.org,Northeast,Regular,2024-09-23
C05982,Joseph Adams,nicoleberry@example.net,Midwest,Regular,2022-03-27
C05983,Renee Walker,irobinson@example.net,Northeast,Regular,2022-06-02
C05984,Michael Harris,stacyrichardson@example.org,Midwest,New,2022-02-09
C05985,Richard Tran,jacobmoore@example.net,Southeast,New,2024-12-17
C05986,Rachel Hunter,duartejonathon@example.com,Southwest,Regular,2022-12-01
C05987,Megan Baker,petersonamy@example.net,West,New,2023-08-20
C05988,Mark Robinson,wbarry@example.com,Northeast,Regular,2024-09-26
C05989,Jamie Cox,vbautista@example.com,Southeast,Regular,2022-11-28
C05990,John Harding,christopher96@example.com,Southeast,Regular,2024-02-23
C05991,Natalie Roberts,devonlee@example.com,Northeast,New,2023-07-04
C05992,Daniel Bowers,fford@example.org,Southeast,Regular,2023-01-09
C05993,Michael White,jenniferreese@example.com,Midwest,Regular,2023-01-24
C05994,George Murphy,kimberlyarroyo@example.com,Northeast,Regular,2022-01-03
C05995,Michael Montgomery,buchanantracy@example.com,Southwest,Regular,2022-09-21
C05996,Emma Davenport,morgan71@example.net,Southwest,Regular,2023-02-05
C05997,Lisa Adams,jwilliams@example.net,West,Regular,2023-05-06
C05998,Thomas Gomez,greencarrie@example.com,Northeast,Regular,2022-02-12
C05999,Antonio Miller,ryoung@example.net,Southeast,Regular,2022-09-13
C06000,Kelly Lam,gabriellemichael@example.com,Northeast,Regular,2024-05-05
C06001,Victoria Fields,jermainemassey@example.com,Southwest,Regular,2022-09-30
C06002,Christina Miller,ronaldlee@example.com,West,New,2023-06-15
C06003,Carol Cross,christopherreyes@example.org,Southwest,Regular,2023-07-01
C06004,Ruth Shepherd,vgates@example.net,Southwest,Regular,2023-01-23
C06005,David Woods,rsmith@example.com,Southeast,Regular,2022-12-17
C06006,Amanda Johnson,villanuevasteven@example.com,Midwest,Regular,2023-09-03
C06007,John Saunders Jr.,ysmith@example.net,Midwest,Regular,2022-05-25
C06008,Jason Walker,fcollins@example.org,Southeast,Regular,2024-10-14
C06009,Matthew Edwards,jacob03@example.net,Northeast,VIP,2022-10-06
C06010,Gregory Johnston,millerpaula@example.com,Southwest,New,2022-06-14
C06011,Steven Davis,marshallandrew@example.com,Southwest,New,2022-11-30
C06012,Kevin Goodman,xanderson@example.com,Southwest,Regular,2023-03-11
C06013,Kevin Sharp,ashley94@example.com,Midwest,Regular,2024-03-04
C06014,Sean Wagner,pbowers@example.org,Southeast,Regular,2023-12-23
C06015,Carrie Bradley DDS,mario47@example.net,West,New,2023-05-19
